,date,link,company,field,place,round,amount,investor
23,2015.11.30,https://www.itjuzi.com/investevents/8105,EHSY西域网-西域机电,电子商务,上海,C轮,数千万美元,"东方汇富,IDG资本"
24,2015.11.29,https://www.itjuzi.com/investevents/13070,你好大学,社交网络,江苏,天使轮,300万人民币,中路资本
25,2015.11.29,https://www.itjuzi.com/investevents/13085,赚赚金融,金融,北京,天使轮,数百万人民币,京北投资-京北天使
26,2015.11.29,https://www.itjuzi.com/investevents/15903,好租网,房产服务,北京,天使轮,数千万人民币,58同城
27,2015.11.28,https://www.itjuzi.com/investevents/13049,五矿电商,电子商务,北京,A轮,5.9亿人民币,阿里巴巴
28,2015.11.28,https://www.itjuzi.com/investevents/13068,任意球(体团足球),体育运动,北京,天使轮,800万人民币,投资方未透露
29,2015.11.28,https://www.itjuzi.com/investevents/13074,成都鸭子很忙,本地生活,四川,天使轮,680万人民币,投资方未透露
30,2015.11.28,https://www.itjuzi.com/investevents/13083,三点一刻,广告营销,北京,Pre-A轮,2000万人民币,"Infinity Venture Partners,鼎晟天平投资"
31,2015.11.28,https://www.itjuzi.com/investevents/13770,大丰收,电子商务,上海,Pre-A轮,数百万人民币,"千合资本,险峰长青(险峰华兴)"
32,2015.11.28,https://www.itjuzi.com/investevents/13926,小斑美发,本地生活,上海,天使轮,500万人民币,题梦资本
33,2015.11.28,https://www.itjuzi.com/investevents/15205,芜湖笔画网络,游戏,安徽,天使轮,数百万人民币,游侠汇
34,2015.11.28,https://www.itjuzi.com/investevents/15866,码客帮,企业服务,广东,种子轮,数百万人民币,投资方未透露
35,2015.11.28,https://www.itjuzi.com/investevents/18058,易赞(易粉科技),广告营销,北京,天使轮,数百万人民币,投资方未透露
36,2015.11.27,https://www.itjuzi.com/investevents/17680,美眉分期,本地生活,浙江,天使轮,数百万人民币,德迅投资
37,2015.11.27,https://www.itjuzi.com/investevents/19489,喜乐库,电子商务,广东,A轮,1000万人民币,强合基金
38,2015.11.27,https://www.itjuzi.com/investevents/19577,海鸟窝,旅游,北京,A轮,1000万人民币,宜华资本
39,2015.11.27,https://www.itjuzi.com/investevents/13020,乐视移动,硬件,北京,A轮,5.3亿美元,投资方未透露
40,2015.11.27,https://www.itjuzi.com/investevents/13030,eDoctor上海翼多,医疗健康,上海,A轮,数千万美元,弘晖资本
41,2015.11.27,https://www.itjuzi.com/investevents/13032,米呀,电子商务,北京,天使轮,1000万人民币,投资方未透露
42,2015.11.27,https://www.itjuzi.com/investevents/13037,叁疯,电子商务,福建,天使轮,数百万人民币,香港蔡氏家族
43,2015.11.27,https://www.itjuzi.com/investevents/13039,搜了网,电子商务,广东,新三板,未透露,投资方未透露
44,2015.11.27,https://www.itjuzi.com/investevents/13043,西普教育,教育,北京,新三板,未透露,投资方未透露
45,2015.11.27,https://www.itjuzi.com/investevents/13046,亮风台,硬件,上海,A+轮,数千万人民币,纪源资本GGV
46,2015.11.27,https://www.itjuzi.com/investevents/13096,车蜘蛛,汽车交通,内蒙古,天使轮,200万人民币,投资方未透露
47,2015.11.27,https://www.itjuzi.com/investevents/13151,上海喔趣文化传媒,广告营销,上海,A轮,1200万人民币,引力传媒
48,2015.11.27,https://www.itjuzi.com/investevents/13762,VOCO,社交网络,北京,天使轮,数百万人民币,中科招商
49,2015.11.27,https://www.itjuzi.com/investevents/14195,壹晨仟阳Wonderland,游戏,浙江,天使轮,数百万人民币,"神州泰岳(泰岳梧桐),初心资本,华旦天使投资"
50,2015.11.27,https://www.itjuzi.com/investevents/14248,唐音无限,文化娱乐,北京,A轮,数千万人民币,"京东,沙丘资本"
51,2015.11.27,https://www.itjuzi.com/investevents/14382,大卫之选,广告营销,北京,新三板,数千万人民币,投资方未透露
52,2015.11.27,https://www.itjuzi.com/investevents/15173,YOUNG美妆懂点网络,本地生活,北京,天使轮,数百万人民币,险峰长青(险峰华兴)
53,2015.11.27,https://www.itjuzi.com/investevents/15839,抗癌卫士,医疗健康,北京,A+轮,数千万人民币,才金资本
54,2015.11.27,https://www.itjuzi.com/investevents/15894,SFA超级理财师,金融,上海,A轮,数千万人民币,华西股份(华西村)
55,2015.11.27,https://www.itjuzi.com/investevents/16860,安师傅代驾,汽车交通,上海,B轮,数千万人民币,投资方未透露
56,2015.11.26,https://www.itjuzi.com/investevents/12997,不多,硬件,福建,天使轮,800万人民币,投资方未透露
57,2015.11.26,https://www.itjuzi.com/investevents/12999,早教到家,教育,北京,Pre-A轮,1000万人民币,投资方未透露
58,2015.11.26,https://www.itjuzi.com/investevents/13001,悦好教育,教育,广东,A轮,3000万人民币,中科招商
59,2015.11.26,https://www.itjuzi.com/investevents/13003,大家家居,电子商务,福建,天使轮,800万人民币,投资方未透露
60,2015.11.26,https://www.itjuzi.com/investevents/13010,优才网,教育,北京,A轮,数千万人民币,新开普电子
61,2015.11.26,https://www.itjuzi.com/investevents/13016,快马医疗,医疗健康,北京,Pre-A轮,数千万人民币,"经纬中国,真顺基金"
62,2015.11.26,https://www.itjuzi.com/investevents/13031,特惠帮,广告营销,北京,A轮,5000万人民币,投资方未透露
63,2015.11.26,https://www.itjuzi.com/investevents/13114,魔筷科技,电子商务,浙江,Pre-A轮,1000万人民币,"道生投资,同道齐创"
64,2015.11.26,https://www.itjuzi.com/investevents/14428,金港汽车公园,汽车交通,北京,B轮,数千万人民币,微影资本(微影时代)
65,2015.11.26,https://www.itjuzi.com/investevents/14437,联众世界Ourgame,游戏,北京,IPO上市后,13.8亿港元,体育之窗
66,2015.11.26,https://www.itjuzi.com/investevents/14551,天方达,医疗健康,广东,B轮,数千万人民币,经纬中国
67,2015.11.26,https://www.itjuzi.com/investevents/16833,寻球科技,体育运动,北京,Pre-A轮,600万人民币,"远瞻资本,PreAngel"
68,2015.11.25,https://www.itjuzi.com/investevents/12973,牛牛车轻松养车,汽车交通,广东,天使轮,500万人民币,熊猫资本
69,2015.11.25,https://www.itjuzi.com/investevents/12979,瓜子二手车直卖网,汽车交通,北京,天使轮,6000万美元,投资方未透露
70,2015.11.25,https://www.itjuzi.com/investevents/12983,第五大道奢侈品,电子商务,北京,A轮,数千万人民币,源石资本
71,2015.11.25,https://www.itjuzi.com/investevents/12984,易企秀,广告营销,北京,A轮,1000万美元,华控基金
72,2015.11.25,https://www.itjuzi.com/investevents/12985,自在客,旅游,上海,A轮,数千万人民币,中广文影
73,2015.11.25,https://www.itjuzi.com/investevents/12988,拆车匠,汽车交通,北京,Pre-A轮,5000万人民币,投资方未透露
74,2015.11.25,https://www.itjuzi.com/investevents/12989,好好学车,汽车交通,北京,天使轮,800万人民币,e袋洗众创共享基金
75,2015.11.25,https://www.itjuzi.com/investevents/12990,广州畅途汽车,汽车交通,广东,A轮,数千万人民币,红杉资本中国
76,2015.11.25,https://www.itjuzi.com/investevents/12993,凤梨科技,电子商务,浙江,A轮,数千万人民币,湖畔山南资本
77,2015.11.25,https://www.itjuzi.com/investevents/12995,第六感别墅度假,旅游,上海,A轮,数百万美元,"SIG海纳亚洲,华岩资本ChinaRock"
78,2015.11.25,https://www.itjuzi.com/investevents/13002,58月嫂,本地生活,北京,A轮,3000万人民币,"道生投资,同道齐创,58同城,乐奕创投"
79,2015.11.25,https://www.itjuzi.com/investevents/13006,壹号农场(一号农场),电子商务,江苏,A轮,2000万人民币,徽瑾创投(宝茂金融)
80,2015.11.25,https://www.itjuzi.com/investevents/13034,玺鉴科技金融,金融,上海,天使轮,1000万人民币,中沃投资
81,2015.11.25,https://www.itjuzi.com/investevents/13042,Mobvista汇量科技,广告营销,广东,新三板,未透露,投资方未透露
82,2015.11.25,https://www.itjuzi.com/investevents/13079,中奥到家(中奥物业),本地生活,广东,IPO上市,亿元及以上港元,投资方未透露
83,2015.11.25,https://www.itjuzi.com/investevents/13282,买粮网,电子商务,北京,A轮,数百万美元,光速安振
84,2015.11.25,https://www.itjuzi.com/investevents/13756,智石科技Bright Beacon,工具软件,北京,A轮,数千万人民币,投资方未透露
85,2015.11.25,https://www.itjuzi.com/investevents/14490,深思考人工智能机器人,硬件,北京,天使轮,数百万人民币,谆朴投资
86,2015.11.25,https://www.itjuzi.com/investevents/14731,萌蛋互动,游戏,广东,天使轮,数百万人民币,微光创投(吴宵光)
87,2015.11.25,https://www.itjuzi.com/investevents/14864,青音轻心理(心联网),文化娱乐,北京,A轮,数千万人民币,真格基金
88,2015.11.25,https://www.itjuzi.com/investevents/16633,杰思安全Majorsec,企业服务,北京,天使轮,数百万人民币,"AA投资,三行资本"
89,2015.11.24,https://www.itjuzi.com/investevents/12777,爪爪科技,本地生活,广东,Pre-A轮,1500万人民币,启赋资本
90,2015.11.24,https://www.itjuzi.com/investevents/12946,超次元(创幻科技),文化娱乐,广东,A轮,2000万人民币,美盛文化
91,2015.11.24,https://www.itjuzi.com/investevents/12948,6人游旅行网,旅游,北京,C轮,数千万人民币,众信旅游
92,2015.11.24,https://www.itjuzi.com/investevents/12951,Solo桌面(赤子城),工具软件,北京,C轮,亿元及以上人民币,投资方未透露
93,2015.11.24,https://www.itjuzi.com/investevents/12952,一下视频-秒拍,文化娱乐,北京,D轮,2亿美元,"新浪微博(新浪微创投),红杉资本中国"
94,2015.11.24,https://www.itjuzi.com/investevents/12956,大麦理财,金融,广东,B轮,数千万人民币,投资方未透露
95,2015.11.24,https://www.itjuzi.com/investevents/12957,养车宝,汽车交通,北京,天使轮,2000万人民币,创势资本
96,2015.11.24,https://www.itjuzi.com/investevents/12958,爱婴室,电子商务,上海,不明确,未透露,合众集团
97,2015.11.24,https://www.itjuzi.com/investevents/12960,猎芯网,电子商务,广东,A轮,数千万人民币,经纬中国
98,2015.11.24,https://www.itjuzi.com/investevents/12962,中兴微电子,硬件,广东,战略投资,24亿人民币,国家集成电路产业投资基金
99,2015.11.24,https://www.itjuzi.com/investevents/12966,决胜网,教育,北京,C轮,1.7亿人民币,"天舟文化,达内科技"
100,2015.11.24,https://www.itjuzi.com/investevents/13081,贝美互动,硬件,广东,Pre-A轮,数千万人民币,"大河创投,宝宝树"
101,2015.11.24,https://www.itjuzi.com/investevents/13136,童石网络(大角虫漫画),文化娱乐,上海,IPO上市后,6000万人民币,中手游
102,2015.11.24,https://www.itjuzi.com/investevents/13197,淘扑网,电子商务,浙江,天使轮,500万美元,投资方未透露
103,2015.11.24,https://www.itjuzi.com/investevents/13533,海格尔,汽车交通,山东,新三板,未透露,投资方未透露
104,2015.11.24,https://www.itjuzi.com/investevents/13703,掌娱炫动,游戏,北京,A轮,5000万人民币,投资方未透露
105,2015.11.24,https://www.itjuzi.com/investevents/14238,好狗狗,本地生活,北京,A轮,数千万人民币,"京东,安芙兰创投"
106,2015.11.24,https://www.itjuzi.com/investevents/16758,环宇体育,体育运动,北京,天使轮,未透露,信中利资本
107,2015.11.24,https://www.itjuzi.com/investevents/17985,内啥网(PP租),本地生活,北京,天使轮,数百万人民币,"ONES Ventures,隆领投资"
108,2015.11.24,https://www.itjuzi.com/investevents/20245,钱橙金服,金融,上海,天使轮,2000万人民币,投资方未透露
109,2015.11.24,https://www.itjuzi.com/investevents/11132,宠物帮,本地生活,北京,Pre-A轮,1000万人民币,"e袋洗众创共享基金,知初资本"
110,2015.11.23,https://www.itjuzi.com/investevents/12899,星客多快剪,本地生活,北京,A轮,3000万人民币,"东方弘道(弘合基金),创新工场,明势资本"
111,2015.11.23,https://www.itjuzi.com/investevents/12905,匹匹扣旅游圈,旅游,上海,B轮,亿元及以上人民币,"易居资本,海通开元,谱润投资"
112,2015.11.23,https://www.itjuzi.com/investevents/12921,51CTO无忧创想,教育,北京,B轮,亿元及以上人民币,"挚信资本,德沃基金"
113,2015.11.23,https://www.itjuzi.com/investevents/12924,京拍档,电子商务,北京,A轮,数千万人民币,星火金融
114,2015.11.23,https://www.itjuzi.com/investevents/12926,胖虎网,电子商务,北京,天使轮,1000万人民币,投资方未透露
115,2015.11.23,https://www.itjuzi.com/investevents/12927,公明贷,金融,上海,Pre-A轮,数千万人民币,投资方未透露
116,2015.11.23,https://www.itjuzi.com/investevents/12928,淘拍拍,本地生活,北京,A轮,3200万人民币,百合网
117,2015.11.23,https://www.itjuzi.com/investevents/12931,递递巴巴,本地生活,湖北,天使轮,1000万人民币,投资方未透露
118,2015.11.23,https://www.itjuzi.com/investevents/12932,骄阳星天纪(星天乐园),游戏,北京,Pre-A轮,数千万人民币,"星火金融,金葵花资本"
119,2015.11.23,https://www.itjuzi.com/investevents/12935,次元社,文化娱乐,广东,Pre-A轮,数千万人民币,投资方未透露
120,2015.11.23,https://www.itjuzi.com/investevents/12938,汇融生物,医疗健康,吉林,A轮,1500万人民币,投资方未透露
121,2015.11.23,https://www.itjuzi.com/investevents/12943,分金社,金融,四川,天使轮,数百万人民币,京北投资-京北天使
122,2015.11.23,https://www.itjuzi.com/investevents/12944,运车管家,物流,北京,Pre-A轮,未透露,易车网
123,2015.11.23,https://www.itjuzi.com/investevents/12945,途牛旅游网,旅游,江苏,IPO上市后,5亿美元,海航资本
124,2015.11.23,https://www.itjuzi.com/investevents/12967,邦宝玩具,教育,广东,新三板,数千万人民币,投资方未透露
125,2015.11.23,https://www.itjuzi.com/investevents/12969,Thundersoft中科创达,硬件,北京,IPO上市,数千万人民币,投资方未透露
126,2015.11.23,https://www.itjuzi.com/investevents/12972,读者传媒,文化娱乐,甘肃,IPO上市,亿元及以上人民币,投资方未透露
127,2015.11.23,https://www.itjuzi.com/investevents/13902,北京云纵信息,本地生活,北京,B轮,数千万人民币,"阿里巴巴,星河互联"
128,2015.11.23,https://www.itjuzi.com/investevents/15093,光猪圈健身,体育运动,北京,天使轮,1200万人民币,"冠军VC,洪泰基金"
129,2015.11.23,https://www.itjuzi.com/investevents/15492,有路网,房产服务,北京,天使轮,数百万人民币,"Cherubic Ventures心元资本,贵格天使"
130,2015.11.23,https://www.itjuzi.com/investevents/15492,有路网,房产服务,北京,天使轮,数百万人民币,"Cherubic Ventures心元资本,贵格天使"
131,2015.11.23,https://www.itjuzi.com/investevents/15771,彩球网,体育运动,北京,A轮,1000万人民币,"亚杰天使投资,飞图创投,沙丘资本,黑马基金"
132,2015.11.23,https://www.itjuzi.com/investevents/17079,熊猫传媒,广告营销,北京,A轮,未透露,联创永宣
133,2015.11.23,https://www.itjuzi.com/investevents/17262,览意科技,硬件,上海,Pre-A轮,900万人民币,澎湃资本
134,2015.11.23,https://www.itjuzi.com/investevents/18340,三文娱,文化娱乐,北京,天使轮,数百万人民币,乐游资本
135,2015.11.22,https://www.itjuzi.com/investevents/12897,九次方大数据,金融,北京,B轮,5亿人民币,"信中利资本,键桥通讯,博信资本,IDG资本,德同资本"
136,2015.11.22,https://www.itjuzi.com/investevents/15715,LionMobi狮之吼,工具软件,四川,A轮,数千万人民币,投资方未透露
137,2015.11.22,https://www.itjuzi.com/investevents/15727,百布易买,电子商务,广东,A轮,1000万人民币,投资方未透露
138,2015.11.21,https://www.itjuzi.com/investevents/12827,蘑菇街(美丽联合集团),电子商务,浙江,D轮,2亿美元,"中国平安(平安创新投),天图资本"
139,2015.11.21,https://www.itjuzi.com/investevents/12878,喵爪网络MZ星球,教育,上海,Pre-A轮,1000万人民币,投资方未透露
140,2015.11.21,https://www.itjuzi.com/investevents/12930,Phhhoto,工具软件,北京,A轮,150万美元,投资方未透露
141,2015.11.21,https://www.itjuzi.com/investevents/13679,MGB电子竞技俱乐部,游戏,上海,天使轮,数百万人民币,星瀚资本
142,2015.11.20,https://www.itjuzi.com/investevents/12799,Artpollo阿波罗艺术网,文化娱乐,北京,A轮,2112万人民币,"红星美凯龙,博将资本"
143,2015.11.20,https://www.itjuzi.com/investevents/12801,农厂汇,电子商务,甘肃,天使轮,350万人民币,投资方未透露
144,2015.11.20,https://www.itjuzi.com/investevents/12811,天津金融资产交易所,金融,天津,A轮,未透露,蚂蚁金服(阿里巴巴)
145,2015.11.20,https://www.itjuzi.com/investevents/12813,华夏病理网,医疗健康,浙江,A轮,3000万人民币,分享投资
146,2015.11.20,https://www.itjuzi.com/investevents/13131,兆尹科技,金融,安徽,新三板,未透露,投资方未透露
147,2015.11.20,https://www.itjuzi.com/investevents/13344,沙米,电子商务,内蒙古,Pre-A轮,1000万人民币,京东
148,2015.11.20,https://www.itjuzi.com/investevents/14140,飞拓无限,广告营销,北京,C轮,数千万人民币,微影资本(微影时代)
149,2015.11.20,https://www.itjuzi.com/investevents/14514,杭州安恒信息DBAPPSecurity,企业服务,浙江,D轮,亿元及以上人民币,阿里巴巴
150,2015.11.20,https://www.itjuzi.com/investevents/14769,骑记科技,旅游,福建,B轮,数千万人民币,"雷曼凯兴体育文化产业投资基金,尚势资本(尚势投资)"
151,2015.11.20,https://www.itjuzi.com/investevents/14889,光游网络《乱弹诸神》,游戏,福建,A轮,1000万人民币,网易
152,2015.11.20,https://www.itjuzi.com/investevents/16014,上海爱霖医学,医疗健康,上海,A轮,1000万人民币,千骥资本
153,2015.11.20,https://www.itjuzi.com/investevents/17645,冬日中医,医疗健康,福建,A轮,数千万人民币,"红杉资本中国,达晨创投"
154,2015.11.20,https://www.itjuzi.com/investevents/18306,壹吉购,电子商务,北京,A轮,3200万人民币,投资方未透露
155,2015.11.20,https://www.itjuzi.com/investevents/19532,有木网,电子商务,北京,天使轮,数百万人民币,知初资本
156,2015.11.20,https://www.itjuzi.com/investevents/19869,百合网,社交网络,北京,新三板,未透露,投资方未透露
157,2015.11.19,https://www.itjuzi.com/investevents/11580,慧科教育,教育,北京,B轮,3亿人民币,"千合资本,长城集团"
158,2015.11.19,https://www.itjuzi.com/investevents/12763,映客APP,文化娱乐,北京,A轮,数千万人民币,"赛富基金,金沙江创投,紫辉创投"
159,2015.11.19,https://www.itjuzi.com/investevents/12764,百变空间,房产服务,北京,天使轮,1000万人民币,投资方未透露
160,2015.11.19,https://www.itjuzi.com/investevents/12769,VIPABC,教育,北京,C轮,2亿美元,"GIC新加坡政府投资公司,高盛集团(中国),银翎资本Silverlink Capital,Temasek淡马锡"
161,2015.11.19,https://www.itjuzi.com/investevents/12771,欢拓科技,企业服务,广东,A轮,1000万人民币,赛富基金
162,2015.11.19,https://www.itjuzi.com/investevents/12772,军武次位面-光速时光,文化娱乐,北京,Pre-A轮,1000万人民币,真格基金
163,2015.11.19,https://www.itjuzi.com/investevents/12773,英雄互娱,游戏,北京,C轮,19亿人民币,华谊兄弟
164,2015.11.19,https://www.itjuzi.com/investevents/12774,e代理,企业服务,上海,天使轮,100万美元,险峰长青(险峰华兴)
165,2015.11.19,https://www.itjuzi.com/investevents/12775,买单啦,企业服务,北京,天使轮,500万人民币,投资方未透露
166,2015.11.19,https://www.itjuzi.com/investevents/12790,TutorGroup麦奇教育,教育,台湾,C轮,2亿美元,"GIC新加坡政府投资公司,Goldman Sachs高盛(国外),银翎资本Silverlink Capital"
167,2015.11.19,https://www.itjuzi.com/investevents/12791,悦动圈,体育运动,广东,B轮,1亿人民币,前海汇能
168,2015.11.19,https://www.itjuzi.com/investevents/13044,测聘网,企业服务,广东,新三板,未透露,投资方未透露
169,2015.11.19,https://www.itjuzi.com/investevents/13598,全程网络,企业服务,上海,B轮,数千万美元,"斯道资本(富达亚洲),ClearVue锴明投资,Arbor Ventures乔木创投"
170,2015.11.19,https://www.itjuzi.com/investevents/13771,钱大人,金融,广东,Pre-A轮,未透露,蚁米创投
171,2015.11.19,https://www.itjuzi.com/investevents/14015,天下货,电子商务,上海,天使轮,数百万人民币,传媒梦工场
172,2015.11.19,https://www.itjuzi.com/investevents/14439,微传播,广告营销,北京,新三板,数千万人民币,投资方未透露
173,2015.11.19,https://www.itjuzi.com/investevents/15341,云蚂蚁,电子商务,浙江,A轮,数千万人民币,深创投
174,2015.11.19,https://www.itjuzi.com/investevents/15638,卓研时代viBox,文化娱乐,北京,A轮,数千万人民币,光线传媒
175,2015.11.19,https://www.itjuzi.com/investevents/16708,宣猿派,企业服务,北京,天使轮,未透露,孝昌水木投资(唐彬森)
176,2015.11.18,https://www.itjuzi.com/investevents/12733,行者骑行软件,旅游,上海,A轮,数千万人民币,"湖杉资本,银杏谷资本"
177,2015.11.18,https://www.itjuzi.com/investevents/12737,小酱油,本地生活,北京,Pre-A轮,数百万人民币,青松基金
178,2015.11.18,https://www.itjuzi.com/investevents/12739,蜕变盒子,电子商务,北京,种子轮,数百万人民币,创客总部
179,2015.11.18,https://www.itjuzi.com/investevents/12742,爱抢购,电子商务,上海,新三板,未透露,投资方未透露
180,2015.11.18,https://www.itjuzi.com/investevents/12744,超级表格,企业服务,上海,天使轮,数百万人民币,北软天使基金
181,2015.11.18,https://www.itjuzi.com/investevents/12749,世界邦,旅游,北京,B轮,1000万美元,新浪微博(新浪微创投)
182,2015.11.18,https://www.itjuzi.com/investevents/12753,口碑网,本地生活,浙江,战略投资,未透露,投资方未透露
183,2015.11.18,https://www.itjuzi.com/investevents/12778,道有道,广告营销,北京,新三板,未透露,投资方未透露
184,2015.11.18,https://www.itjuzi.com/investevents/12898,银豆网-债权交易网,金融,北京,B轮,3亿人民币,中国恒天(恒天资产)
185,2015.11.18,https://www.itjuzi.com/investevents/13585,优医库,医疗健康,北京,天使轮,1500万人民币,投资方未透露
186,2015.11.18,https://www.itjuzi.com/investevents/13702,天际时空SkyLineMatrix,游戏,北京,天使轮,数百万人民币,互爱科技
187,2015.11.18,https://www.itjuzi.com/investevents/13748,熊猫TV,游戏,上海,天使轮,未透露,投资方未透露
188,2015.11.18,https://www.itjuzi.com/investevents/14258,斗鱼TV(斗鱼直播),游戏,湖北,B轮,1亿美元,"腾讯,红杉资本中国,南山资本"
189,2015.11.18,https://www.itjuzi.com/investevents/14289,安心医生,医疗健康,北京,A轮,数千万人民币,元璟资本
190,2015.11.18,https://www.itjuzi.com/investevents/15865,豆贝教育网,教育,浙江,天使轮,数百万人民币,魔豆工坊
191,2015.11.18,https://www.itjuzi.com/investevents/16104,多问律师,企业服务,广东,天使轮,500万人民币,"易一天使,维度资本(维度创业工场),天使汇"
192,2015.11.18,https://www.itjuzi.com/investevents/16632,九索数据,企业服务,陕西,A轮,数千万人民币,"联创永宣,关天资本(西科天使基金)"
193,2015.11.18,https://www.itjuzi.com/investevents/17337,欧迅体育,体育运动,北京,新三板,数千万人民币,麦腾创投
194,2015.11.18,https://www.itjuzi.com/investevents/17754,村村康健(村医工作站),医疗健康,北京,天使轮,数百万人民币,春风创投(春雨医生)
195,2015.11.18,https://www.itjuzi.com/investevents/19504,图乐办公,企业服务,北京,天使轮,300万人民币,投资方未透露
196,2015.11.18,https://www.itjuzi.com/investevents/19583,贝贝猴,教育,广东,A轮,1000万人民币,磐谷创投
197,2015.11.18,https://www.itjuzi.com/investevents/19856,PY3D.CN空中濮院,电子商务,浙江,A轮,数千万人民币,曲速资本
198,2015.11.17,https://www.itjuzi.com/investevents/17375,菜鸟会展,企业服务,广东,天使轮,数百万人民币,创新谷Innovalley
199,2015.11.17,https://www.itjuzi.com/investevents/12568,微影时代(微票儿),文化娱乐,北京,C轮,15亿人民币,"文资华夏文化产业基金,信业基金,纪源资本GGV,腾讯,万达集团,中国文化产业投资基金,引力创投,安赐资本"
200,2015.11.17,https://www.itjuzi.com/investevents/12594,斗米兼职,企业服务,北京,A轮,4000万美元,"高榕资本Banyan Fund,蓝湖资本,58同城,微光创投(吴宵光)"
201,2015.11.17,https://www.itjuzi.com/investevents/12716,Hive游学,教育,上海,A轮,650万美元,"鼎晖投资,唯猎资本,IDG资本"
202,2015.11.17,https://www.itjuzi.com/investevents/12717,微吼直播,企业服务,北京,B轮,亿元及以上人民币,投资方未透露
203,2015.11.17,https://www.itjuzi.com/investevents/12722,车商通SCRM,汽车交通,广东,A+轮,5000万人民币,"招商局,中兴合创,传媒梦工场,曲速资本"
204,2015.11.17,https://www.itjuzi.com/investevents/12724,艺术云图,文化娱乐,北京,A轮,3000万人民币,投资方未透露
205,2015.11.17,https://www.itjuzi.com/investevents/12725,洋钱罐,金融,北京,A轮,3.1亿人民币,昆仑万维
206,2015.11.17,https://www.itjuzi.com/investevents/12727,OFashion迷橙,电子商务,北京,A轮,540万美元,五岳天下资本
207,2015.11.17,https://www.itjuzi.com/investevents/13960,盒事StoryBox捷迅无限,电子商务,北京,天使轮,数百万人民币,"真格基金,水木清华校友基金,天使汇"
208,2015.11.17,https://www.itjuzi.com/investevents/14075,龙跃网络龙易赚,工具软件,福建,天使轮,数百万人民币,鑫游资本
209,2015.11.17,https://www.itjuzi.com/investevents/14191,豌豆短租(其乐订房),房产服务,上海,天使轮,150万人民币,盈动资本
210,2015.11.17,https://www.itjuzi.com/investevents/14260,橡皮筋易维车,汽车交通,北京,天使轮,数百万人民币,娱乐工场
