,date,link,company,field,place,round,amount,investor
24,2011.5.1,https://www.itjuzi.com/investevents/3598,赶集网,本地生活,北京,C轮,7000万美元,"今日资本,红杉资本中国"
25,2011.5.1,https://www.itjuzi.com/investevents/200,微格互动,汽车交通,北京,天使轮,数百万人民币,经纬中国
26,2011.5.1,https://www.itjuzi.com/investevents/411,也买酒yesmywine,电子商务,上海,C轮,4000万美元,"成为资本,曼图资本Mandra Capital,DCM中国,清科创投"
27,2011.5.1,https://www.itjuzi.com/investevents/3734,星创互联,游戏,北京,天使轮,数百万人民币,极客帮创投
28,2011.5.1,https://www.itjuzi.com/investevents/4722,百邦,本地生活,北京,A轮,3000万人民币,"深圳力合创投,达泰资本"
29,2011.5.1,https://www.itjuzi.com/investevents/12911,昆仑游戏,游戏,北京,天使轮,未透露,小村资本
30,2011.5.1,https://www.itjuzi.com/investevents/4,美丽说,电子商务,北京,B轮,800万美元,红杉资本中国
31,2011.5.1,https://www.itjuzi.com/investevents/90,优爱宝机器人,硬件,上海,A轮,500万人民币,中路资本
32,2011.5.1,https://www.itjuzi.com/investevents/278,收货宝,电子商务,北京,天使轮,数千万人民币,旦恩创投
33,2011.5.1,https://www.itjuzi.com/investevents/308,乐辅通辅导王,教育,陕西,A轮,2250万人民币,天图资本
34,2011.5.1,https://www.itjuzi.com/investevents/316,iPeen爱评网,本地生活,台湾,A轮,100万美元,CA创投
35,2011.5.1,https://www.itjuzi.com/investevents/372,口袋购物,电子商务,北京,天使轮,数百万人民币,雷军-顺为创业
36,2011.5.1,https://www.itjuzi.com/investevents/497,扇贝网,教育,江苏,天使轮,未透露,天使湾
37,2011.5.1,https://www.itjuzi.com/investevents/526,房价网,房产服务,上海,B轮,数千万美元,蓝驰创投
38,2011.5.1,https://www.itjuzi.com/investevents/534,锦食送,本地生活,北京,种子轮,未透露,真格基金
39,2011.5.1,https://www.itjuzi.com/investevents/593,广州优逸网络科技,企业服务,广东,A轮,数千万人民币,联想之星
40,2011.5.1,https://www.itjuzi.com/investevents/636,拨号精灵,工具软件,北京,天使轮,数百万人民币,创新工场
41,2011.5.1,https://www.itjuzi.com/investevents/671,个信,工具软件,北京,A轮,1000万美元,美国中经合集团
42,2011.5.1,https://www.itjuzi.com/investevents/755,脸谱换换,社交网络,浙江,天使轮,未透露,阿米巴资本
43,2011.5.1,https://www.itjuzi.com/investevents/786,途客圈,旅游,北京,天使轮,数百万人民币,创新工场
44,2011.5.1,https://www.itjuzi.com/investevents/1206,RockPlayer,上海,A轮,盛大资本-盛大网络,数百万人民币,
45,2011.5.1,https://www.itjuzi.com/investevents/1217,推图,工具软件,北京,天使轮,数百万人民币,极客帮创投
46,2011.5.1,https://www.itjuzi.com/investevents/1377,果丽美,电子商务,北京,A轮,数百万美元,挚信资本
47,2011.5.1,https://www.itjuzi.com/investevents/1621,聚胜万合MediaV,广告营销,上海,C轮,5000万美元,"纪源资本GGV,光速安振"
48,2011.5.1,https://www.itjuzi.com/investevents/1789,谷得游戏,游戏,广东,A轮,数千万人民币,同威创投
49,2011.5.1,https://www.itjuzi.com/investevents/2071,YOKA时尚网,文化娱乐,北京,B轮,数千万美元,"经纬中国,IDG资本"
50,2011.5.1,https://www.itjuzi.com/investevents/2271,邻天下,企业服务,广东,天使轮,数百万人民币,创新工场
51,2011.5.1,https://www.itjuzi.com/investevents/2359,递四方速递4PX,电子商务,广东,B轮,数千万人民币,投资方未透露
52,2011.5.1,https://www.itjuzi.com/investevents/2617,爱评网iPeen,本地生活,台湾,A轮,100万美元,投资方未透露
53,2011.5.1,https://www.itjuzi.com/investevents/3422,亲亲网,电子商务,山东,天使轮,数百万人民币,投资方未透露
54,2011.4.30,https://www.itjuzi.com/investevents/18093,费洛斯药业,医疗健康,江苏,天使轮,1000万人民币,协立投资
55,2011.4.30,https://www.itjuzi.com/investevents/7175,杭州合众信息,企业服务,浙江,B轮,数千万人民币,华瓯创投
56,2011.4.28,https://www.itjuzi.com/investevents/19273,厦门吉比特网络,游戏,福建,B轮,1.6亿人民币,"达晨创投,平安财智"
57,2011.4.28,https://www.itjuzi.com/investevents/19276,铭普光磁,硬件,广东,A轮,460万人民币,达晨创投
58,2011.4.26,https://www.itjuzi.com/investevents/11701,甘李药业,医疗健康,北京,B轮,3.36亿人民币,"启明创投,高盛集团(中国),德福资本GL Captal"
59,2011.4.21,https://www.itjuzi.com/investevents/6347,世纪互联,企业服务,北京,IPO上市,亿元及以上美元,投资方未透露
60,2011.4.18,https://www.itjuzi.com/investevents/6600,北京玄鸟文化传媒,广告营销,北京,A轮,数百万人民币,投资方未透露
61,2011.4.13,https://www.itjuzi.com/investevents/7171,拓明科技,企业服务,北京,B轮,8000万人民币,"立元创投,涌铧投资"
62,2011.4.13,https://www.itjuzi.com/investevents/3000,猪八戒网,企业服务,重庆,B轮,1000万美元,IDG资本
63,2011.4.12,https://www.itjuzi.com/investevents/9532,爱思助手,工具软件,广东,天使轮,数百万人民币,创业接力(创业基金会)
64,2011.4.1,https://www.itjuzi.com/investevents/489,途牛旅游网,旅游,江苏,C轮,5000万美元,"红杉资本中国,DCM中国,高原资本中国"
65,2011.4.1,https://www.itjuzi.com/investevents/1271,韩都衣舍,电子商务,山东,A轮,1000万美元,IDG资本
66,2011.4.1,https://www.itjuzi.com/investevents/3986,Teambition,企业服务,上海,种子轮,250万人民币,投资方未透露
67,2011.4.1,https://www.itjuzi.com/investevents/14936,天创华通,本地生活,北京,天使轮,数百万人民币,险峰长青(险峰华兴)
68,2011.4.1,https://www.itjuzi.com/investevents/476,酒仙网,电子商务,北京,A轮,2000万美元,投资方未透露
69,2011.4.1,https://www.itjuzi.com/investevents/970,木瓜移动,游戏,北京,B轮,1800万美元,DCM中国
70,2011.4.1,https://www.itjuzi.com/investevents/1623,Milanoo米兰网,电子商务,四川,A轮,1000万美元,红杉资本中国
71,2011.4.1,https://www.itjuzi.com/investevents/4764,慧科讯业,文化娱乐,香港,F轮-上市前,未透露,住友商事亚洲资本
72,2011.4.1,https://www.itjuzi.com/investevents/427,天一讯灵,游戏,北京,A轮,3600万人民币,深圳中青宝
73,2011.4.1,https://www.itjuzi.com/investevents/496,code4app,社交网络,广东,天使轮,20万人民币,天使湾
74,2011.4.1,https://www.itjuzi.com/investevents/523,36氪36Kr,金融,北京,天使轮,数十万人民币,九合创投
75,2011.4.1,https://www.itjuzi.com/investevents/536,米奇网,电子商务,北京,天使轮,数千万人民币,九合创投
76,2011.4.1,https://www.itjuzi.com/investevents/545,乐蛙科技,企业服务,上海,种子轮,数十万人民币,PreAngel
77,2011.4.1,https://www.itjuzi.com/investevents/546,品果科技,工具软件,四川,天使轮,数百万人民币,经纬中国
78,2011.4.1,https://www.itjuzi.com/investevents/789,心游科技,游戏,广东,A轮,1000万人民币,创新工场
79,2011.4.1,https://www.itjuzi.com/investevents/1064,新点科技,工具软件,广东,天使轮,数百万人民币,奇虎360
80,2011.4.1,https://www.itjuzi.com/investevents/1265,聚尚网,电子商务,上海,A轮,1000万美元,"IDG资本,清科创投"
81,2011.4.1,https://www.itjuzi.com/investevents/1448,草莓派,电子商务,上海,天使轮,数百万人民币,投资方未透露
82,2011.4.1,https://www.itjuzi.com/investevents/1679,千团网,电子商务,北京,A轮,1000万人民币,真格基金
83,2011.4.1,https://www.itjuzi.com/investevents/1803,Belter倍泰健康,医疗健康,广东,A轮,1800万人民币,投资方未透露
84,2011.4.1,https://www.itjuzi.com/investevents/1845,Iwode埃沃裁缝,电子商务,广东,A轮,数千万人民币,IDG资本
85,2011.4.1,https://www.itjuzi.com/investevents/1867,Hers爱物网,文化娱乐,北京,A轮,数千万人民币,经纬中国
86,2011.4.1,https://www.itjuzi.com/investevents/2121,宜搜科技,工具软件,广东,D轮,2048万美元,"软银中国,盛大资本-盛大网络,Ventech China"
87,2011.4.1,https://www.itjuzi.com/investevents/2181,BLOVES婚戒定制,电子商务,广东,B轮,1亿人民币,投资方未透露
88,2011.4.1,https://www.itjuzi.com/investevents/2428,京东,电子商务,北京,C轮,15亿美元,"DST,Tiger老虎基金(中国),红杉资本中国,高瓴资本Hillhouse Capital"
89,2011.4.1,https://www.itjuzi.com/investevents/2555,大众点评网,本地生活,上海,C轮,1亿美元,"挚信资本,红杉资本中国,启明创投,光速安振"
90,2011.4.1,https://www.itjuzi.com/investevents/2648,迅雷网络,文化娱乐,广东,D轮,2940万美元,投资方未透露
91,2011.4.1,https://www.itjuzi.com/investevents/3455,拉手网,本地生活,北京,C轮,1.11亿美元,"麦顿投资,金沙江创投"
92,2011.3.31,https://www.itjuzi.com/investevents/7110,薄荷网,医疗健康,上海,A轮,数百万美元,晨兴资本
93,2011.3.25,https://www.itjuzi.com/investevents/15031,接吻猫KISSCAT天创时尚鞋业,电子商务,广东,A轮,1亿人民币,IDG资本
94,2011.3.24,https://www.itjuzi.com/investevents/19284,芯通科技,硬件,四川,A轮,未透露,"磐石资本,盛桥资本,泰豪晟大投资,达晨创投"
95,2011.3.21,https://www.itjuzi.com/investevents/12831,安趣科技(安趣网),游戏,北京,天使轮,数百万人民币,德迅投资
96,2011.3.14,https://www.itjuzi.com/investevents/358,喜事网,本地生活,北京,天使轮,数百万人民币,泰山天使
97,2011.3.9,https://www.itjuzi.com/investevents/19286,机客网,游戏,北京,B+轮,2200万人民币,达晨创投
98,2011.3.7,https://www.itjuzi.com/investevents/1865,深讯和科技,文化娱乐,广东,A轮,1亿人民币,"复星集团,华软投资,深圳点石投资"
99,2011.3.1,https://www.itjuzi.com/investevents/1899,美图秀秀,文化娱乐,福建,Pre-A轮,数百万美元,"IDG资本,新浪微博(新浪微创投)"
100,2011.3.1,https://www.itjuzi.com/investevents/2441,安居客,房产服务,上海,D轮,5000万美元,"百度,经纬中国"
101,2011.3.1,https://www.itjuzi.com/investevents/19278,天思信息,硬件,陕西,A轮,500万人民币,达晨创投
102,2011.3.1,https://www.itjuzi.com/investevents/1352,走秀网,电子商务,广东,A轮,2000万美元,KPCB凯鹏华盈中国
103,2011.3.1,https://www.itjuzi.com/investevents/1543,好乐买,电子商务,北京,C轮,5000万美元,"腾讯,DFJ德丰杰中国基金"
104,2011.3.1,https://www.itjuzi.com/investevents/1633,俏物悄语,电子商务,上海,B轮,4300万美元,"经纬中国,今日资本"
105,2011.3.1,https://www.itjuzi.com/investevents/127,三茅人力资源,企业服务,广东,天使轮,数百万人民币,深圳世为投资
106,2011.3.1,https://www.itjuzi.com/investevents/335,聚美优品,电子商务,北京,A轮,1000万美元,"红杉资本中国,险峰长青(险峰华兴)"
107,2011.3.1,https://www.itjuzi.com/investevents/360,花生共和,电子商务,北京,天使轮,数百万人民币,泰山天使
108,2011.3.1,https://www.itjuzi.com/investevents/493,外卖库,本地生活,北京,天使轮,20万人民币,天使湾
109,2011.3.1,https://www.itjuzi.com/investevents/565,时差网,教育,北京,天使轮,数百万人民币,"真格基金,PreAngel"
110,2011.3.1,https://www.itjuzi.com/investevents/594,乐豚Yippee Arts,教育,北京,天使轮,数百万人民币,创新工场
111,2011.3.1,https://www.itjuzi.com/investevents/707,点心移动,工具软件,北京,A轮,数千万美元,金沙江创投
112,2011.3.1,https://www.itjuzi.com/investevents/772,点点网,文化娱乐,北京,A轮,1000万美元,"红杉资本中国,联创策源"
113,2011.3.1,https://www.itjuzi.com/investevents/893,饿了么,本地生活,上海,A轮,数百万美元,金沙江创投
114,2011.3.1,https://www.itjuzi.com/investevents/944,有米广告,广告营销,广东,A轮,1000万人民币,投资方未透露
115,2011.3.1,https://www.itjuzi.com/investevents/1219,耶客网络,电子商务,上海,A轮,数百万人民币,顺为基金
116,2011.3.1,https://www.itjuzi.com/investevents/1293,深圳道熙科技,游戏,广东,天使轮,数百万人民币,德迅投资
117,2011.3.1,https://www.itjuzi.com/investevents/1421,LuxJoy华奢网,电子商务,台湾,天使轮,数十万美元,appWorks之初创投
118,2011.3.1,https://www.itjuzi.com/investevents/1452,优雅100,电子商务,北京,A轮,数千万美元,"IDG资本,DCM中国"
119,2011.3.1,https://www.itjuzi.com/investevents/1550,99无限,金融,上海,B轮,数千万人民币,投资方未透露
120,2011.3.1,https://www.itjuzi.com/investevents/2018,KKBOX,文化娱乐,台湾,不明确,未透露,宏达电HTC
121,2011.3.1,https://www.itjuzi.com/investevents/2036,脉可寻,工具软件,上海,天使轮,未透露,原子创投
122,2011.3.1,https://www.itjuzi.com/investevents/2189,全通教育,教育,广东,不明确,数千万人民币,中泽嘉盟
123,2011.3.1,https://www.itjuzi.com/investevents/2316,啪啪,社交网络,北京,A轮,1000万美元,"红杉资本中国,联创策源"
124,2011.3.1,https://www.itjuzi.com/investevents/2595,北京新游无限科技,游戏,北京,天使轮,数百万人民币,极客帮创投
125,2011.3.1,https://www.itjuzi.com/investevents/2605,宝尊电商,电子商务,上海,B轮,数千万美元,"凯欣亚洲投资Crescent Group,阿里巴巴,汉理资本"
126,2011.3.1,https://www.itjuzi.com/investevents/2928,AeroHive艾诺威,硬件,浙江,D轮,2500万美元,"NEA恩颐投资,Kleiner Perkins Caufield & Byers,北极光创投,Lightspeed Venture Partners美国光速"
127,2011.3.1,https://www.itjuzi.com/investevents/3390,侠特科技,电子商务,上海,天使轮,数百万人民币,源渡创投
128,2011.2.18,https://www.itjuzi.com/investevents/19280,金源电气,硬件,陕西,A轮,3900万人民币,"达晨创投,盈峰资本,招商局"
129,2011.2.11,https://www.itjuzi.com/investevents/6819,一起写网,文化娱乐,北京,A轮,数千万人民币,国泰创投
130,2011.2.5,https://www.itjuzi.com/investevents/14521,杭州淘巧科技,电子商务,浙江,A轮,1000万人民币,阿里巴巴
131,2011.2.1,https://www.itjuzi.com/investevents/13122,VIPHRM微知软件,企业服务,上海,天使轮,数百万人民币,上海中金资本
132,2011.2.1,https://www.itjuzi.com/investevents/1765,爱点击iClick,广告营销,香港,B轮,2000万美元,"贝塔斯曼亚洲投资基金,住友商事亚洲资本"
133,2011.2.1,https://www.itjuzi.com/investevents/2108,恺英网络(XY游戏),游戏,上海,B轮,1500万美元,"KPCB凯鹏华盈中国,经纬中国,清科创投"
134,2011.2.1,https://www.itjuzi.com/investevents/2,唱吧,文化娱乐,北京,A轮,数百万美元,蓝驰创投
135,2011.2.1,https://www.itjuzi.com/investevents/23,蘑菇街(美丽联合集团),电子商务,浙江,天使轮,数百万人民币,阿米巴资本
136,2011.2.1,https://www.itjuzi.com/investevents/134,出口易,电子商务,广东,A轮,400万美元,KPCB凯鹏华盈中国
137,2011.2.1,https://www.itjuzi.com/investevents/452,万学教育,教育,北京,B轮,2000万美元,"红杉资本中国,君联资本,DCM中国"
138,2011.2.1,https://www.itjuzi.com/investevents/543,友加,社交网络,上海,天使轮,数百万人民币,PreAngel
139,2011.2.1,https://www.itjuzi.com/investevents/577,触景无限,工具软件,北京,天使轮,数百万人民币,PreAngel
140,2011.2.1,https://www.itjuzi.com/investevents/596,卡卡移动,汽车交通,北京,天使轮,数百万人民币,雷军-顺为创业
141,2011.2.1,https://www.itjuzi.com/investevents/771,点点网,文化娱乐,北京,天使轮,200万美元,创新工场
142,2011.2.1,https://www.itjuzi.com/investevents/841,珠海奥美科技OmeSoft,医疗健康,广东,A轮,数百万人民币,盛大资本-盛大网络
143,2011.2.1,https://www.itjuzi.com/investevents/1013,PPTV聚力传媒,文化娱乐,上海,D轮,2.5亿美元,软银中国
144,2011.2.1,https://www.itjuzi.com/investevents/1156,中信太和,硬件,广东,A轮,数千万人民币,投资方未透露
145,2011.2.1,https://www.itjuzi.com/investevents/1338,广东原创动力,文化娱乐,广东,天使轮,亿元及以上人民币,投资方未透露
146,2011.2.1,https://www.itjuzi.com/investevents/1419,GameApe游戏猿,游戏,台湾,天使轮,数十万美元,appWorks之初创投
147,2011.2.1,https://www.itjuzi.com/investevents/1800,逛街助手,电子商务,北京,天使轮,数百万人民币,投资方未透露
148,2011.2.1,https://www.itjuzi.com/investevents/1817,悠易互通,广告营销,北京,B轮,2000万美元,"思伟投资,戈壁投资"
149,2011.2.1,https://www.itjuzi.com/investevents/1862,AdSame传漾科技,广告营销,上海,B轮,2000万美元,"经纬中国,SIG海纳亚洲,祥峰投资Vertex"
150,2011.2.1,https://www.itjuzi.com/investevents/2315,啪啪,社交网络,北京,天使轮,200万美元,创新工场
151,2011.2.1,https://www.itjuzi.com/investevents/2467,我的百分之一,电子商务,湖北,A轮,1000万美元,IDG资本
152,2011.2.1,https://www.itjuzi.com/investevents/2818,德比软件DerbySoft,旅游,上海,B轮,数千万美元,"凯旋创投,北极光创投"
153,2011.1.31,https://www.itjuzi.com/investevents/7010,英威诺Inveno,文化娱乐,广东,天使轮,数百万人民币,"德迅投资,架桥投资"
154,2011.1.31,https://www.itjuzi.com/investevents/17401,欢聚时代(多玩YY),工具软件,广东,C轮,7500万美元,Tiger老虎基金(中国)
155,2011.1.31,https://www.itjuzi.com/investevents/14515,正和岛狂客驿站,社交网络,北京,A轮,数千万人民币,"阿里巴巴,联想控股,复星集团,万达集团,海尔投资"
156,2011.1.28,https://www.itjuzi.com/investevents/18768,时光网Mtime,文化娱乐,北京,A轮,数百万美元,投资方未透露
157,2011.1.25,https://www.itjuzi.com/investevents/14545,七格格,电子商务,浙江,B轮,数千万人民币,经纬中国
158,2011.1.24,https://www.itjuzi.com/investevents/19285,天津亚安科技,硬件,天津,B轮,1900万人民币,"达晨创投,深圳高特佳"
159,2011.1.23,https://www.itjuzi.com/investevents/13719,贷帮网,金融,广东,天使轮,数百万人民币,隆领投资
160,2011.1.23,https://www.itjuzi.com/investevents/14462,饭后科技(饭后游戏),游戏,广东,A轮,1000万人民币,博雅互动
161,2011.1.20,https://www.itjuzi.com/investevents/153,合合信息,工具软件,上海,A轮,数百万人民币,经纬中国
162,2011.1.18,https://www.itjuzi.com/investevents/14280,07073游戏网,游戏,辽宁,A轮,数千万人民币,百度
163,2011.1.17,https://www.itjuzi.com/investevents/589,ZAKER扎客,文化娱乐,广东,A轮,数千万人民币,"联想之星,联想创投集团(乐基金)"
164,2011.1.15,https://www.itjuzi.com/investevents/728,筋斗云游戏,游戏,北京,Pre-A轮,数百万人民币,"真格基金,薛蛮子"
165,2011.1.15,https://www.itjuzi.com/investevents/4794,牛排Niupai,社交网络,上海,A轮,数百万美元,经纬中国
166,2011.1.14,https://www.itjuzi.com/investevents/1202,调查派,工具软件,重庆,A轮,数百万人民币,盛大资本-盛大网络
167,2011.1.14,https://www.itjuzi.com/investevents/2162,佳品网,电子商务,北京,C轮,数千万美元,"金沙江创投,松禾资本,泰山天使,嘉丰资本,华欧创投基金"
168,2011.1.13,https://www.itjuzi.com/investevents/666,囧记单词,教育,四川,天使轮,数百万人民币,经纬中国
169,2011.1.13,https://www.itjuzi.com/investevents/843,天籁传音-天籁K歌,文化娱乐,北京,天使轮,数百万人民币,"PreAngel,分享投资"
170,2011.1.13,https://www.itjuzi.com/investevents/964,胡莱游戏(互爱科技),游戏,北京,A轮,数百万美元,清科创投
171,2011.1.13,https://www.itjuzi.com/investevents/1203,有妖气,文化娱乐,北京,A轮,数千万人民币,盛大资本-盛大网络
172,2011.1.13,https://www.itjuzi.com/investevents/2297,百程旅行网(佰程旅行),旅游,北京,A轮,数百万其他,泰山天使
173,2011.1.13,https://www.itjuzi.com/investevents/3416,艾格拉斯科技EGLS,游戏,北京,天使轮,数百万人民币,"东方元鼎资本,星河互联"
174,2011.1.13,https://www.itjuzi.com/investevents/7313,晶合思动BlingStorm,游戏,北京,天使轮,数百万人民币,伙伴创投
175,2011.1.11,https://www.itjuzi.com/investevents/3627,上海汇纳科技Winner,企业服务,上海,A轮,数百万美元,红杉资本中国
176,2011.1.6,https://www.itjuzi.com/investevents/14819,微纳芯,医疗健康,天津,天使轮,数百万人民币,联想之星
177,2011.1.4,https://www.itjuzi.com/investevents/20051,华因康基因,医疗健康,广东,A轮,数千万人民币,富海银涛
178,2011.1.1,https://www.itjuzi.com/investevents/627,穷游网,旅游,北京,A轮,数百万美元,挚信资本
179,2011.1.1,https://www.itjuzi.com/investevents/807,机锋网-迈奔灵动,游戏,北京,A轮,500万美元,"挚信资本,CA创投"
180,2011.1.1,https://www.itjuzi.com/investevents/199,天天果园,电子商务,上海,天使轮,数百万人民币,上海浦软创投
181,2011.1.1,https://www.itjuzi.com/investevents/202,咕咚网,医疗健康,四川,天使轮,2200万人民币,盛大资本-盛大网络
182,2011.1.1,https://www.itjuzi.com/investevents/445,爱拍网-爱拍原创,文化娱乐,广东,B轮,数百万美元,经纬中国
183,2011.1.1,https://www.itjuzi.com/investevents/737,豌豆荚,工具软件,北京,A轮,数千万美元,DCM中国
184,2011.1.1,https://www.itjuzi.com/investevents/1343,觅我信息,工具软件,北京,A轮,数百万美元,北极光创投
185,2011.1.1,https://www.itjuzi.com/investevents/1430,BEKIZ童壹库,电子商务,北京,A轮,1500万人民币,赛富基金
186,2011.1.1,https://www.itjuzi.com/investevents/1539,乐淘网,电子商务,北京,C轮,3000万美元,"联创策源,德同资本"
187,2011.1.1,https://www.itjuzi.com/investevents/2274,展程科技《古墓猎人》,游戏,北京,天使轮,数百万人民币,创新工场
188,2011.1.1,https://www.itjuzi.com/investevents/2423,宝宝树,本地生活,北京,B轮,数千万美元,"SIG海纳亚洲,宽带资本CBC,经纬中国"
189,2011.1.1,https://www.itjuzi.com/investevents/2443,贝乐学科英语,教育,北京,天使轮,数百万人民币,真格基金
190,2011.1.1,https://www.itjuzi.com/investevents/2656,Gensee展视互动,企业服务,北京,A轮,数百万美元,住友商事亚洲资本
191,2011.1.1,https://www.itjuzi.com/investevents/2949,Convenient Power,硬件,香港,B轮,数千万美元,"三井物产环球投资,启明创投,经纬中国"
192,2011.1.1,https://www.itjuzi.com/investevents/3701,疯果网,电子商务,北京,A轮,数百万美元,IDG资本
193,2011.1.1,https://www.itjuzi.com/investevents/3942,成都魔方在线,游戏,四川,A轮,2000万人民币,投资方未透露
194,2011.1.1,https://www.itjuzi.com/investevents/3968,美丽约(三叉戟),社交网络,上海,A轮,数百万美元,经纬中国
195,2011.1.1,https://www.itjuzi.com/investevents/4026,好大夫在线,医疗健康,北京,B轮,数千万美元,投资方未透露
196,2011.1.1,https://www.itjuzi.com/investevents/4291,上海艾亚文化传播,文化娱乐,上海,种子轮,数百万人民币,Artesian Capital Management
197,2011.1.1,https://www.itjuzi.com/investevents/4404,PBA化妆品-美易在线,电子商务,福建,天使轮,数百万人民币,隆领投资
198,2011.1.1,https://www.itjuzi.com/investevents/4444,InnoLight Technology旭创科技,硬件,江苏,A轮,数百万美元,达泰资本
199,2011.1.1,https://www.itjuzi.com/investevents/4530,辉远电子,硬件,广东,A轮,数千万人民币,投资方未透露
200,2011.1.1,https://www.itjuzi.com/investevents/4682,点媒Lomark移动广告,广告营销,广东,A轮,数百万美元,DFJ德丰杰中国基金
201,2011.1.1,https://www.itjuzi.com/investevents/38,凡趣科技Vanchu,游戏,广东,A轮,数百万美元,光速安振
202,2011.1.1,https://www.itjuzi.com/investevents/73,LC风格网,电子商务,北京,天使轮,数百万人民币,险峰长青(险峰华兴)
203,2011.1.1,https://www.itjuzi.com/investevents/93,上海慕和网络,游戏,上海,A轮,数百万美元,经纬中国
204,2011.1.1,https://www.itjuzi.com/investevents/170,酷盘Kanbox,企业服务,北京,A轮,500万美元,SIG海纳亚洲
205,2011.1.1,https://www.itjuzi.com/investevents/185,活力天汇,旅游,北京,A轮,500万美元,红杉资本中国
206,2011.1.1,https://www.itjuzi.com/investevents/187,航班管家,旅游,北京,A轮,500万美元,红杉资本中国
207,2011.1.1,https://www.itjuzi.com/investevents/194,波波网,本地生活,上海,天使轮,数十万人民币,PreAngel
208,2011.1.1,https://www.itjuzi.com/investevents/263,豪腾嘉科Hortor,游戏,北京,天使轮,数百万美元,"真格基金,险峰长青(险峰华兴)"
209,2011.1.1,https://www.itjuzi.com/investevents/356,Reebonz瑞宝仕,电子商务,上海,B轮,2800万美元,"纪源资本GGV,英特尔投资Intel Capital"
210,2011.1.1,https://www.itjuzi.com/investevents/370,可得眼镜网,电子商务,上海,A轮,数百万美元,投资方未透露
211,2011.1.1,https://www.itjuzi.com/investevents/396,知乎,社交网络,北京,天使轮,数百万人民币,创新工场
212,2011.1.1,https://www.itjuzi.com/investevents/438,大龙网DinoDirect,电子商务,重庆,B轮,数千万美元,风和投资
213,2011.1.1,https://www.itjuzi.com/investevents/498,微拍,文化娱乐,北京,天使轮,数百万人民币,"创新工场,真格基金,信中利资本"
214,2011.1.1,https://www.itjuzi.com/investevents/503,360doc,文化娱乐,北京,天使轮,数百万人民币,天使湾
