,date,link,company,field,place,round,amount,investor
528,2015.6.8,https://www.itjuzi.com/investevents/9011,YouthMBA少年商学院,教育,广东,Pre-A轮,数百万人民币,投资方未透露
529,2015.6.8,https://www.itjuzi.com/investevents/9017,克拉互娱(克拉手游频道),文化娱乐,北京,天使轮,数百万人民币,星河互联
530,2015.6.8,https://www.itjuzi.com/investevents/9069,交易家,金融,上海,A轮,1000万人民币,陶石资本
531,2015.6.8,https://www.itjuzi.com/investevents/9592,百姓网,本地生活,上海,E轮,2亿人民币,百度
532,2015.6.8,https://www.itjuzi.com/investevents/10249,incake印克蛋糕,电子商务,上海,A轮,2000万人民币,深创投
533,2015.6.8,https://www.itjuzi.com/investevents/10844,圈子账本,工具软件,北京,天使轮,数百万人民币,梅花天使创投
534,2015.6.8,https://www.itjuzi.com/investevents/10919,新媒体排行榜-新榜,广告营销,上海,A轮,未透露,今日头条
535,2015.6.8,https://www.itjuzi.com/investevents/10929,被窝声次元-尖果网络,社交网络,北京,A轮,未透露,博派资本
536,2015.6.8,https://www.itjuzi.com/investevents/11553,考拉班车,汽车交通,北京,天使轮,数百万人民币,创新工场
537,2015.6.8,https://www.itjuzi.com/investevents/11559,派尔特医疗,医疗健康,北京,A轮,未透露,秉鸿资本
538,2015.6.8,https://www.itjuzi.com/investevents/20203,VC厨事,本地生活,广东,天使轮,数百万人民币,深圳创业公社
539,2015.6.7,https://www.itjuzi.com/investevents/17637,MONI虚拟校园社交平台,社交网络,北京,天使轮,数百万人民币,阿米巴资本
540,2015.6.7,https://www.itjuzi.com/investevents/9831,优志愿,教育,上海,A轮,1600万人民币,海通开元
541,2015.6.7,https://www.itjuzi.com/investevents/10112,波罗蜜全球购,电子商务,上海,A轮,亿元及以上人民币,投资方未透露
542,2015.6.7,https://www.itjuzi.com/investevents/10430,5miles第三石科技,电子商务,北京,B轮,2000万美元,"IDG资本,晨兴资本,元璟资本"
543,2015.6.7,https://www.itjuzi.com/investevents/14284,伙星-趣点移动,社交网络,北京,A轮,数百万美元,"北极光创投,元璟资本"
544,2015.6.7,https://www.itjuzi.com/investevents/14824,秀吧视频社区,文化娱乐,浙江,B轮,数千万人民币,君联资本
545,2015.6.6,https://www.itjuzi.com/investevents/14701,小红唇,电子商务,北京,A轮,数百万美元,光速安振
546,2015.6.6,https://www.itjuzi.com/investevents/14792,小伙伴影视,文化娱乐,广东,A轮,数千万人民币,创丰资本
547,2015.6.6,https://www.itjuzi.com/investevents/14993,兼职地带,企业服务,四川,A轮,数千万人民币,知卓资本
548,2015.6.6,https://www.itjuzi.com/investevents/9083,顺顺留学,教育,北京,A轮,1800万美元,"好未来(学而思),FreesFund峰瑞资本"
549,2015.6.6,https://www.itjuzi.com/investevents/9208,Wisdom维氏盾-易起查,金融,上海,A轮,700万人民币,"京北投资-京北天使,风云资本"
550,2015.6.6,https://www.itjuzi.com/investevents/9603,爱宠医生,本地生活,上海,天使轮,数百万人民币,上海中金资本
551,2015.6.6,https://www.itjuzi.com/investevents/10789,8天在线,本地生活,江苏,B轮,数千万美元,"顺为基金,复星昆仲"
552,2015.6.6,https://www.itjuzi.com/investevents/10798,美一刻,社交网络,上海,天使轮,数百万人民币,六禾创投
553,2015.6.6,https://www.itjuzi.com/investevents/17569,地图无忧,企业服务,北京,天使轮,数百万人民币,真格基金
554,2015.6.5,https://www.itjuzi.com/investevents/17551,SheIn找库科技,电子商务,广东,B轮,2亿人民币,"IDG资本,景林投资"
555,2015.6.5,https://www.itjuzi.com/investevents/18940,伊美尔Evercare,本地生活,北京,B轮,亿元及以上人民币,"鼎晖投资,JOY Capital愉悦资本,华泰瑞麟(华泰证券)"
556,2015.6.5,https://www.itjuzi.com/investevents/20054,药渡网,医疗健康,北京,A轮,数千万人民币,本草资本
557,2015.6.5,https://www.itjuzi.com/investevents/8958,海玩网,旅游,北京,B轮,数千万美元,"天图资本,红杉资本中国,源码资本,治平资本"
558,2015.6.5,https://www.itjuzi.com/investevents/8965,超社惠,本地生活,四川,天使轮,300万人民币,投资方未透露
559,2015.6.5,https://www.itjuzi.com/investevents/8968,华视互联,硬件,广东,A轮,7000万人民币,"百度,中科招商"
560,2015.6.5,https://www.itjuzi.com/investevents/8969,16WiFi一路热点,本地生活,北京,A轮,1.38亿人民币,"百度,荣之联"
561,2015.6.5,https://www.itjuzi.com/investevents/8982,北风网,教育,上海,B轮,6400万人民币,投资方未透露
562,2015.6.5,https://www.itjuzi.com/investevents/9031,夜购网络,电子商务,湖北,天使轮,600万人民币,投资方未透露
563,2015.6.5,https://www.itjuzi.com/investevents/9268,特微特,企业服务,北京,天使轮,数百万人民币,网信金融
564,2015.6.5,https://www.itjuzi.com/investevents/9347,吉巴士GBUS,汽车交通,上海,天使轮,数百万人民币,"苏河汇,天天投"
565,2015.6.5,https://www.itjuzi.com/investevents/9865,91投房,房产服务,北京,种子轮,数百万人民币,"58同城,伙伴创投"
566,2015.6.5,https://www.itjuzi.com/investevents/10110,非礼,电子商务,北京,天使轮,数百万人民币,盛大资本-盛大网络
567,2015.6.5,https://www.itjuzi.com/investevents/10601,洗衣邦,本地生活,北京,天使轮,数百万人民币,"英诺天使基金,北软天使基金,大河创投"
568,2015.6.5,https://www.itjuzi.com/investevents/11496,蝌蚪音客,文化娱乐,浙江,天使轮,数百万人民币,"险峰长青(险峰华兴),帮实资本"
569,2015.6.5,https://www.itjuzi.com/investevents/11667,开拍网,文化娱乐,广东,种子轮,数百万人民币,投资方未透露
570,2015.6.5,https://www.itjuzi.com/investevents/12291,神奇百货,电子商务,广东,天使轮,数百万人民币,创新谷Innovalley
571,2015.6.5,https://www.itjuzi.com/investevents/13212,柚子(壹平台),文化娱乐,北京,B轮,数千万人民币,阿里巴巴
572,2015.6.5,https://www.itjuzi.com/investevents/14771,润朴科技暖社区,本地生活,北京,天使轮,数百万人民币,投资方未透露
573,2015.6.5,https://www.itjuzi.com/investevents/14976,人人养宠,本地生活,上海,Pre-A轮,1000万人民币,"线性资本LinearVenture,凯洲资本"
574,2015.6.5,https://www.itjuzi.com/investevents/16069,住两天,旅游,浙江,Pre-A轮,数千万人民币,浙大友创
575,2015.6.5,https://www.itjuzi.com/investevents/16214,拇指玩,游戏,北京,A轮,数千万人民币,华泽资本
576,2015.6.5,https://www.itjuzi.com/investevents/16289,热音演唱会REYIN,文化娱乐,上海,天使轮,未透露,孔雀资本
577,2015.6.4,https://www.itjuzi.com/investevents/13869,牛哈哈,电子商务,上海,天使轮,数百万人民币,乐尧创投
578,2015.6.4,https://www.itjuzi.com/investevents/16022,我是达人,旅游,广东,天使轮,300万人民币,易一天使
579,2015.6.4,https://www.itjuzi.com/investevents/7798,火炬租房,房产服务,北京,天使轮,1000万人民币,"薛蛮子,景林投资"
580,2015.6.4,https://www.itjuzi.com/investevents/8924,药给力,医疗健康,北京,A轮,数千万人民币,"同渡创投,中国平安(平安创新投),联创策源"
581,2015.6.4,https://www.itjuzi.com/investevents/8925,第一财经,文化娱乐,上海,战略投资,2亿美元,阿里巴巴
582,2015.6.4,https://www.itjuzi.com/investevents/8932,老师好-师全师美,教育,北京,A轮,1000万美元,SIG海纳亚洲
583,2015.6.4,https://www.itjuzi.com/investevents/8942,秒送,广告营销,上海,种子轮,数百万人民币,苏河汇
584,2015.6.4,https://www.itjuzi.com/investevents/8943,童游,教育,广东,天使轮,数百万美元,投资方未透露
585,2015.6.4,https://www.itjuzi.com/investevents/8944,Iwode埃沃裁缝,电子商务,广东,B轮,1.5亿人民币,"君联资本,IDG资本"
586,2015.6.4,https://www.itjuzi.com/investevents/8984,车家快修,汽车交通,广东,天使轮,2000万人民币,投资方未透露
587,2015.6.4,https://www.itjuzi.com/investevents/8985,美家帮,房产服务,福建,A+轮,数百万美元,腾讯
588,2015.6.4,https://www.itjuzi.com/investevents/8986,去拍啊,本地生活,广东,天使轮,数百万人民币,投资方未透露
589,2015.6.4,https://www.itjuzi.com/investevents/9036,家好科技/趣孕,医疗健康,上海,Pre-A轮,3000万人民币,华泽资本
590,2015.6.4,https://www.itjuzi.com/investevents/9281,wisdom garden,教育,台湾,A轮,3300万人民币,全通教育
591,2015.6.4,https://www.itjuzi.com/investevents/9836,最美闺蜜-闺蜜说,社交网络,北京,天使轮,数百万人民币,投资方未透露
592,2015.6.4,https://www.itjuzi.com/investevents/17772,VS Media,文化娱乐,香港,A轮,数百万美元,投资方未透露
593,2015.6.4,https://www.itjuzi.com/investevents/18660,邦盛金融,金融,浙江,A轮,2200万人民币,绿盟科技
594,2015.6.3,https://www.itjuzi.com/investevents/8891,乐乐课堂,教育,北京,A轮,500万美元,晨兴资本
595,2015.6.3,https://www.itjuzi.com/investevents/8899,HWtrek-Hardware Trek,硬件,台湾,A轮,400万美元,"美国中经合集团,京东,联想之星,Global Brain"
596,2015.6.3,https://www.itjuzi.com/investevents/8905,莱拼科技-包拼车,汽车交通,江苏,A轮,830万美元,Lead Edge Capital
597,2015.6.3,https://www.itjuzi.com/investevents/8911,包拼车,汽车交通,江苏,A轮,830万美元,Lead Edge Capital
598,2015.6.3,https://www.itjuzi.com/investevents/8916,大易科技WinTalent,企业服务,上海,A轮,8000万人民币,"常春藤资本Ivy Capital,光大集团"
599,2015.6.3,https://www.itjuzi.com/investevents/8919,选师无忧,教育,广东,Pre-A轮,1000万人民币,凯能投资
600,2015.6.3,https://www.itjuzi.com/investevents/8920,车来了,汽车交通,湖北,B轮,1500万美元,"宽带资本CBC,阿里巴巴"
601,2015.6.3,https://www.itjuzi.com/investevents/8926,火乐科技Hola,硬件,广东,B轮,2亿人民币,"松禾资本,时代伯乐,天奇阿米巴基金,明嘉资本,Star VC"
602,2015.6.3,https://www.itjuzi.com/investevents/10128,FUNJUST范加科技,电子商务,北京,天使轮,数百万人民币,BWVC泽厚资本
603,2015.6.3,https://www.itjuzi.com/investevents/10890,递三鲜,电子商务,上海,A轮,数千万人民币,湖畔山南资本
604,2015.6.3,https://www.itjuzi.com/investevents/11341,美匠网,电子商务,北京,天使轮,数百万人民币,投资方未透露
605,2015.6.3,https://www.itjuzi.com/investevents/11441,EasyAPI服务平台,企业服务,江苏,天使轮,数百万人民币,创业接力(创业基金会)
606,2015.6.3,https://www.itjuzi.com/investevents/11459,旅行帮,旅游,福建,天使轮,300万人民币,投资方未透露
607,2015.6.3,https://www.itjuzi.com/investevents/12667,点心贷,金融,北京,B轮,数千万人民币,"东方富海,东方弘道(弘合基金)"
608,2015.6.3,https://www.itjuzi.com/investevents/13221,哥是小鲜肉,本地生活,北京,天使轮,数百万人民币,真格基金
609,2015.6.3,https://www.itjuzi.com/investevents/13315,上海热泛信息,游戏,上海,A轮,数千万人民币,边锋游戏
610,2015.6.3,https://www.itjuzi.com/investevents/13883,一起Hi交友(纳财网络),社交网络,浙江,天使轮,数百万人民币,马笛尔创投
611,2015.6.3,https://www.itjuzi.com/investevents/14759,e账柜(亿账柜),企业服务,广东,天使轮,1000万人民币,投资方未透露
612,2015.6.3,https://www.itjuzi.com/investevents/15274,优分期,金融,北京,B轮,亿元及以上人民币,投资方未透露
613,2015.6.3,https://www.itjuzi.com/investevents/15358,51创筹网,金融,上海,天使轮,数百万人民币,麟玺创投
614,2015.6.3,https://www.itjuzi.com/investevents/15503,哈哈宝,金融,浙江,天使轮,数百万人民币,聚秀资本
615,2015.6.3,https://www.itjuzi.com/investevents/16576,爱照护,医疗健康,上海,A轮,1000万人民币,北京众海投资
616,2015.6.3,https://www.itjuzi.com/investevents/16622,momi涂色秘密花园,文化娱乐,北京,天使轮,数百万人民币,投资方未透露
617,2015.6.2,https://www.itjuzi.com/investevents/3425,亿欧网,文化娱乐,北京,A轮,1000万人民币,"高榕资本Banyan Fund,乔景资本,盈动资本,熊猫资本,德同资本"
618,2015.6.2,https://www.itjuzi.com/investevents/8876,客路旅行(KLOOK),旅游,广东,种子轮,150万美元,投资方未透露
619,2015.6.2,https://www.itjuzi.com/investevents/8884,去哪儿,旅游,北京,IPO上市后,5亿美元,银湖投资SilverLake
620,2015.6.2,https://www.itjuzi.com/investevents/8885,觅食网络,本地生活,浙江,B轮,1500万美元,"红杉资本中国,晨兴资本"
621,2015.6.2,https://www.itjuzi.com/investevents/8890,快速递,物流,上海,A轮,数千万人民币,湖畔山南资本
622,2015.6.2,https://www.itjuzi.com/investevents/11404,小马达达,汽车交通,浙江,A轮,1000万人民币,投资方未透露
623,2015.6.2,https://www.itjuzi.com/investevents/11466,货管家,物流,四川,天使轮,数百万人民币,天使湾
624,2015.6.2,https://www.itjuzi.com/investevents/17492,北京璧合广告,广告营销,北京,C轮,4000万人民币,科大讯飞
625,2015.6.2,https://www.itjuzi.com/investevents/17500,大树金融,金融,浙江,天使轮,数千万人民币,825新媒体产业基金
626,2015.6.2,https://www.itjuzi.com/investevents/18137,艺妙神州医疗,医疗健康,北京,天使轮,数百万人民币,清源德丰(清源创投)
627,2015.6.2,https://www.itjuzi.com/investevents/18296,Yummy连悦科技,社交网络,北京,天使轮,100万人民币,紫辉创投
628,2015.6.2,https://www.itjuzi.com/investevents/19250,乐为游戏,游戏,广东,天使轮,数百万人民币,真顺基金
629,2015.6.2,https://www.itjuzi.com/investevents/11982,小脚丫-饭团科技,社交网络,浙江,天使轮,数百万人民币,投资方未透露
630,2015.6.2,https://www.itjuzi.com/investevents/13146,纷卡,本地生活,江苏,天使轮,数百万人民币,投资方未透露
631,2015.6.2,https://www.itjuzi.com/investevents/13928,通用机器人,硬件,辽宁,Pre-A轮,1350万人民币,佳讯飞鸿
632,2015.6.2,https://www.itjuzi.com/investevents/14850,恒悦互动,游戏,北京,天使轮,数百万人民币,创新工场
633,2015.6.2,https://www.itjuzi.com/investevents/14974,芯创睿胜,硬件,北京,天使轮,数百万人民币,广州天使投资
634,2015.6.2,https://www.itjuzi.com/investevents/15496,再来人Valeon,教育,北京,天使轮,数百万人民币,贵格天使
635,2015.6.2,https://www.itjuzi.com/investevents/15565,陆达达,电子商务,北京,天使轮,数百万人民币,投资方未透露
636,2015.6.2,https://www.itjuzi.com/investevents/16034,汇合营销,广告营销,浙江,天使轮,数百万人民币,乾明投资
637,2015.6.1,https://www.itjuzi.com/investevents/11845,婚聚网,本地生活,江苏,天使轮,600万人民币,"翰潭投资,PreAngel"
638,2015.6.1,https://www.itjuzi.com/investevents/12141,91征信,金融,北京,天使轮,1000万人民币,经纬中国
639,2015.6.1,https://www.itjuzi.com/investevents/12144,建筑学院,房产服务,福建,天使轮,200万人民币,投资方未透露
640,2015.6.1,https://www.itjuzi.com/investevents/12504,SeeU视友网络,社交网络,广东,种子轮,100万人民币,雷雨资本(微投VChello)
641,2015.6.1,https://www.itjuzi.com/investevents/12798,思念体,社交网络,上海,天使轮,500万人民币,合鲸资本
642,2015.6.1,https://www.itjuzi.com/investevents/12959,目前自媒体广告,广告营销,浙江,天使轮,1000万人民币,华睿投资
643,2015.6.1,https://www.itjuzi.com/investevents/13250,中国作家富豪榜,文化娱乐,上海,A轮,数千万人民币,中广文影
644,2015.6.1,https://www.itjuzi.com/investevents/13738,掌控糖尿病APP(康为网络),医疗健康,福建,Pre-A轮,6000万人民币,"尚势资本(尚势投资),光信资本"
645,2015.6.1,https://www.itjuzi.com/investevents/14817,大师保养,汽车交通,上海,天使轮,数百万人民币,投资方未透露
646,2015.6.1,https://www.itjuzi.com/investevents/15959,菜不释手,电子商务,上海,种子轮,数百万人民币,合鲸资本
647,2015.6.1,https://www.itjuzi.com/investevents/15960,IDOCS,硬件,上海,Pre-A轮,数千万人民币,合鲸资本
648,2015.6.1,https://www.itjuzi.com/investevents/15961,phantouch,硬件,上海,天使轮,数百万人民币,合鲸资本
649,2015.6.1,https://www.itjuzi.com/investevents/16315,闲侠,广告营销,江苏,天使轮,数百万人民币,投资方未透露
650,2015.6.1,https://www.itjuzi.com/investevents/16316,维度积木,教育,广东,种子轮,150万人民币,投资方未透露
651,2015.6.1,https://www.itjuzi.com/investevents/16395,720健康管家(720环境宝),医疗健康,北京,Pre-A轮,1000万人民币,"中国联通,山水创投"
652,2015.6.1,https://www.itjuzi.com/investevents/16404,大虾来了,本地生活,北京,天使轮,数百万人民币,风云资本
653,2015.6.1,https://www.itjuzi.com/investevents/16577,安心找活(东方建成),企业服务,广东,天使轮,数百万人民币,创新谷Innovalley
654,2015.6.1,https://www.itjuzi.com/investevents/16635,DailyCast简道致远,文化娱乐,北京,天使轮,数百万人民币,创客总部
655,2015.6.1,https://www.itjuzi.com/investevents/16640,工猫招工社区,企业服务,浙江,天使轮,数百万人民币,"暾澜投资,天使投资人王刚"
656,2015.6.1,https://www.itjuzi.com/investevents/16874,嘉配科技,汽车交通,北京,A轮,数千万人民币,丰图投资
657,2015.6.1,https://www.itjuzi.com/investevents/16924,中医家,医疗健康,广东,天使轮,300万人民币,深圳创享投资
658,2015.6.1,https://www.itjuzi.com/investevents/8849,驴妈妈旅游网,旅游,上海,E轮,5亿人民币,锦江国际
659,2015.6.1,https://www.itjuzi.com/investevents/8857,in APP九言科技,社交网络,浙江,B轮,3亿人民币,"经纬中国,千合资本,华兴资本,国科嘉和,盈动资本,小村资本"
660,2015.6.1,https://www.itjuzi.com/investevents/8860,微卖,电子商务,北京,战略投资,8253万人民币,投资方未透露
661,2015.6.1,https://www.itjuzi.com/investevents/8862,LifeC生活圈,本地生活,北京,A轮,1600万美元,蓝湖资本
662,2015.6.1,https://www.itjuzi.com/investevents/8865,自驾中国,旅游,陕西,天使轮,500万人民币,天音通信
663,2015.6.1,https://www.itjuzi.com/investevents/8866,铃空游戏(铃空网络),游戏,湖北,A轮,400万人民币,"联想创投集团(乐基金),东湖天使基金"
664,2015.6.1,https://www.itjuzi.com/investevents/8867,青客公寓,房产服务,上海,B轮,1.8亿人民币,"赛富基金,纽信创投"
665,2015.6.1,https://www.itjuzi.com/investevents/8869,谛听科技,硬件,四川,A轮,数千万美元,"京东,联想创投集团(乐基金)"
666,2015.6.1,https://www.itjuzi.com/investevents/8873,车问网,汽车交通,北京,A轮,5000万人民币,"高览资本,人人公司"
667,2015.6.1,https://www.itjuzi.com/investevents/9135,天创微波,硬件,四川,天使轮,未透露,天奇阿米巴基金
668,2015.6.1,https://www.itjuzi.com/investevents/9149,Grush儿童电动牙刷,硬件,北京,Pre-A轮,2000万人民币,天津安正路投资
669,2015.6.1,https://www.itjuzi.com/investevents/11166,红沙发Redcouch,企业服务,上海,天使轮,150万人民币,紫辉创投
670,2015.6.1,https://www.itjuzi.com/investevents/17444,英科医疗,医疗健康,山东,种子轮,500万人民币,云启资本
671,2015.6.1,https://www.itjuzi.com/investevents/18277,优维,企业服务,广东,天使轮,500万人民币,投资方未透露
672,2015.6.1,https://www.itjuzi.com/investevents/18993,和钧新能源,硬件,江苏,种子轮,未透露,Integral雄厚资本
673,2015.6.1,https://www.itjuzi.com/investevents/12566,UCNEST优辰公寓,房产服务,北京,天使轮,620万人民币,"险峰长青(险峰华兴),光源资本,戈壁投资"
674,2015.5.31,https://www.itjuzi.com/investevents/12298,小美到家,本地生活,北京,A轮,数千万人民币,昆吾九鼎投资
675,2015.5.31,https://www.itjuzi.com/investevents/13848,采伴网,电子商务,上海,A轮,数百万美元,IDG资本
676,2015.5.31,https://www.itjuzi.com/investevents/14674,西行客旅行,旅游,广东,种子轮,数百万人民币,投资方未透露
677,2015.5.31,https://www.itjuzi.com/investevents/8995,灵游科技SoulGame,游戏,广东,A轮,数千万人民币,深创投
678,2015.5.31,https://www.itjuzi.com/investevents/10724,魔窗,企业服务,上海,A轮,3000万人民币,艾瑞资本(艾瑞)
679,2015.5.31,https://www.itjuzi.com/investevents/10726,Loginsight百泉众合,企业服务,北京,天使轮,数百万人民币,AA投资
680,2015.5.30,https://www.itjuzi.com/investevents/8990,凌云智能-凌云汽车,汽车交通,北京,A轮,1000万美元,"宽带资本CBC,红杉资本中国,真格基金,高瓴资本Hillhouse Capital,金沙江创投"
681,2015.5.30,https://www.itjuzi.com/investevents/9064,响问,企业服务,上海,天使轮,未透露,逐鹿资本
682,2015.5.30,https://www.itjuzi.com/investevents/9067,鸥扑招聘,企业服务,上海,天使轮,未透露,逐鹿资本
683,2015.5.30,https://www.itjuzi.com/investevents/9068,逮到就来,企业服务,上海,天使轮,未透露,逐鹿资本
684,2015.5.30,https://www.itjuzi.com/investevents/9206,京北金融(京北众筹),金融,北京,天使轮,1000万人民币,克拉天使
685,2015.5.30,https://www.itjuzi.com/investevents/9271,健趣网,医疗健康,北京,A轮,1000万人民币,投资方未透露
686,2015.5.30,https://www.itjuzi.com/investevents/9275,私银家-友道财富,金融,上海,A轮,1000万美元,IDG资本
687,2015.5.30,https://www.itjuzi.com/investevents/9358,推特网络,广告营销,浙江,A轮,2000万人民币,是成资本
688,2015.5.30,https://www.itjuzi.com/investevents/9398,店小三,企业服务,福建,天使轮,300万人民币,投资方未透露
689,2015.5.30,https://www.itjuzi.com/investevents/9570,天天网,电子商务,北京,B轮,数千万人民币,线性资本LinearVenture
690,2015.5.30,https://www.itjuzi.com/investevents/9742,全城热炼,本地生活,北京,A轮,1000万人民币,经纬中国
691,2015.5.30,https://www.itjuzi.com/investevents/10038,俺有田,电子商务,上海,天使轮,数百万人民币,Infinity Venture Partners
692,2015.5.30,https://www.itjuzi.com/investevents/10052,车多少,汽车交通,北京,天使轮,数百万人民币,伙伴创投
693,2015.5.30,https://www.itjuzi.com/investevents/10182,猫酷,企业服务,上海,A轮,数千万人民币,投资方未透露
694,2015.5.30,https://www.itjuzi.com/investevents/10278,灵犀金融-喂小保,金融,浙江,A轮,1000万美元,分享投资
695,2015.5.30,https://www.itjuzi.com/investevents/11377,DOTAMAX,游戏,河北,A轮,未透露,JJ比赛(竞技创投)
696,2015.5.30,https://www.itjuzi.com/investevents/17343,拓维思科技,企业服务,北京,A轮,数千万人民币,启迪创投
697,2015.5.30,https://www.itjuzi.com/investevents/4086,悦跑圈,体育运动,广东,A轮,数百万美元,"创新工场,奇虎360"
698,2015.5.30,https://www.itjuzi.com/investevents/13823,玩得嗨自驾游,旅游,上海,天使轮,数百万人民币,"龙翌资本,创势资本"
699,2015.5.30,https://www.itjuzi.com/investevents/15927,回家吃饭APP,本地生活,北京,B轮,未透露,今日资本
700,2015.5.30,https://www.itjuzi.com/investevents/15949,一脉基因,医疗健康,北京,天使轮,数百万人民币,天使投资人王刚
701,2015.5.29,https://www.itjuzi.com/investevents/12180,靠谱网络-靠谱助手,游戏,福建,A轮,数千万人民币,华映资本
702,2015.5.29,https://www.itjuzi.com/investevents/12483,牛仔网络9666.cn,金融,北京,B轮,数千万人民币,久奕投资
703,2015.5.29,https://www.itjuzi.com/investevents/12833,安趣科技(安趣网),游戏,北京,B轮,数千万人民币,海通创意资本
704,2015.5.29,https://www.itjuzi.com/investevents/13859,鲁师傅上门养车,汽车交通,上海,天使轮,400万人民币,乐尧创投
705,2015.5.29,https://www.itjuzi.com/investevents/15895,付钱拉,金融,上海,天使轮,数百万人民币,华创资本
706,2015.5.29,https://www.itjuzi.com/investevents/16612,爱度网,本地生活,北京,A轮,数千万人民币,能图资本
707,2015.5.29,https://www.itjuzi.com/investevents/8815,请他教,教育,北京,A轮,6950万人民币,"梅花天使创投,纽信创投,天使投资人庞升东"
708,2015.5.29,https://www.itjuzi.com/investevents/8817,畅达传媒,广告营销,天津,A轮,1亿人民币,投资方未透露
709,2015.5.29,https://www.itjuzi.com/investevents/8823,小爱爱科技,硬件,广东,Pre-A轮,1000万人民币,"创东方投资,易一天使"
710,2015.5.29,https://www.itjuzi.com/investevents/8879,口贷网,金融,四川,A轮,数千万人民币,深创投
711,2015.5.29,https://www.itjuzi.com/investevents/9299,马蹄铁智能骑行,硬件,北京,天使轮,数百万人民币,"集结号资本,飞马基金-飞马旅,龙翌资本"
712,2015.5.29,https://www.itjuzi.com/investevents/9648,video++,企业服务,上海,A轮,未透露,投资方未透露
713,2015.5.29,https://www.itjuzi.com/investevents/9968,悟空音乐,文化娱乐,广东,天使轮,500万人民币,雷雨资本(微投VChello)
714,2015.5.29,https://www.itjuzi.com/investevents/10257,易后台,企业服务,北京,天使轮,240万人民币,险峰长青(险峰华兴)
715,2015.5.29,https://www.itjuzi.com/investevents/10545,猿人部落,社交网络,浙江,天使轮,349万人民币,和盟创投
716,2015.5.29,https://www.itjuzi.com/investevents/11200,优料宝-POP时尚,电子商务,上海,A轮,数千万人民币,"银来集团,秉鸿资本"
717,2015.5.29,https://www.itjuzi.com/investevents/11493,美趣APP,本地生活,福建,天使轮,数百万人民币,"二三四五投资基金,帮实资本"
718,2015.5.29,https://www.itjuzi.com/investevents/3979,全民星探(风行工作室),文化娱乐,北京,天使轮,数百万人民币,联创永宣
719,2015.5.28,https://www.itjuzi.com/investevents/12143,半个医生,医疗健康,浙江,Pre-A轮,数百万美元,真格基金
720,2015.5.28,https://www.itjuzi.com/investevents/12304,量子金服,金融,上海,A轮,数千万人民币,松禾资本
721,2015.5.28,https://www.itjuzi.com/investevents/13596,FlowerPlus花+,电子商务,上海,天使轮,数百万人民币,光合创投(光合基金)
722,2015.5.28,https://www.itjuzi.com/investevents/14365,车流网,汽车交通,北京,天使轮,数百万人民币,九合创投
723,2015.5.28,https://www.itjuzi.com/investevents/14733,Warm+公寓(我们家公寓),房产服务,广东,天使轮,数百万人民币,微光创投(吴宵光)
724,2015.5.28,https://www.itjuzi.com/investevents/15188,自由理财师(360财富),金融,上海,Pre-A轮,1000万人民币,"华映资本,825新媒体产业基金"
725,2015.5.28,https://www.itjuzi.com/investevents/16718,安信极联,企业服务,北京,天使轮,未透露,孝昌水木投资(唐彬森)
726,2015.5.28,https://www.itjuzi.com/investevents/18804,拱顶石科技Capstone Gaming,游戏,北京,B轮,数千万人民币,优格资本
727,2015.5.28,https://www.itjuzi.com/investevents/8803,干洗客,本地生活,上海,Pre-A轮,数千万美元,投资方未透露
728,2015.5.28,https://www.itjuzi.com/investevents/8808,跑嗨乐,文化娱乐,上海,天使轮,数百万人民币,动域资本
729,2015.5.28,https://www.itjuzi.com/investevents/8810,极客软件,游戏,陕西,B轮,数千万人民币,"DFJ德丰杰中国基金,天星资本"
730,2015.5.28,https://www.itjuzi.com/investevents/8826,卓越风尚,广告营销,北京,A轮,500万人民币,投资方未透露
731,2015.5.28,https://www.itjuzi.com/investevents/9226,环球赛乐（北京）科技有限公司,教育,北京,天使轮,数百万人民币,"帮实资本,天使湾"
732,2015.5.28,https://www.itjuzi.com/investevents/9307,陌云科技,文化娱乐,四川,B轮,数千万美元,熙金资本Zhong Capital
733,2015.5.28,https://www.itjuzi.com/investevents/9463,Hillstone山石网科,企业服务,北京,D轮,数千万美元,北极光创投
734,2015.5.28,https://www.itjuzi.com/investevents/10272,星纪元影视,文化娱乐,北京,A轮,数千万人民币,捷成世纪
735,2015.5.28,https://www.itjuzi.com/investevents/10677,学好贷,金融,北京,天使轮,数百万人民币,好贷网
736,2015.5.28,https://www.itjuzi.com/investevents/10768,金堤数据,企业服务,北京,天使轮,1000万人民币,投资方未透露
737,2015.5.28,https://www.itjuzi.com/investevents/11297,企易云易创空间,企业服务,江苏,天使轮,数百万人民币,六翼投资
738,2015.5.28,https://www.itjuzi.com/investevents/11348,七彩家,本地生活,浙江,天使轮,数百万人民币,IDG资本
739,2015.5.27,https://www.itjuzi.com/investevents/8757,e保养,汽车交通,北京,B轮,2000万美元,"昆仑万维,源码资本"
740,2015.5.27,https://www.itjuzi.com/investevents/8762,畅移云工作平台,企业服务,上海,Pre-A轮,未透露,源码资本
741,2015.5.27,https://www.itjuzi.com/investevents/8765,管家帮,本地生活,北京,B轮,1.2亿人民币,投资方未透露
742,2015.5.27,https://www.itjuzi.com/investevents/8766,迅游网络,游戏,四川,IPO上市,未透露,投资方未透露
